Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"J Pineda-Jaramillo, P Martínez-Fernández…","Predicting the traction power of metropolitan railway lines using different machine learning models",2021,"… Journal of Rail …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/23248378.2020.1829513","https://scholar.google.com/scholar?cites=18207848606465176688&as_sdt=2005&sciodt=0,5&hl=en",114,"2022-04-02 11:27:02","","10.1080/23248378.2020.1829513","","",,,,,8,8.00,3,3,1,"Railways are an efficient transport mean with lower energy consumption and emissions in comparison to other transport means for freight and passengers, and yet there is a growing …","https://riunet.upv.es/bitstream/handle/10251/176321/Pineda-JaramilloMartinezVillalba%20-%20Predicting%20the%20traction%20power%20of%20metropolitan%20railway%20lines%20us....pdf?sequence=7","https://scholar.google.com/scholar?q=related:cLRymNZFr_wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"VV Grigoriev, O Iliev, PN Vabishchevich","Computational identification of adsorption and desorption parameters for pore scale transport in periodic porous media",2020,"Journal of Computational and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0377042719306661","https://scholar.google.com/scholar?cites=3317627454609145595&as_sdt=2005&sciodt=0,5&hl=en",115,"2022-04-02 11:27:02","HTML","","","",,,,,7,3.50,2,3,2,"Computational identification of unknown adsorption and desorption rates is discussed in conjunction with reactive flow considered at pore scale. The reactive transport is governed …","https://www.sciencedirect.com/science/article/pii/S0377042719306661","https://scholar.google.com/scholar?q=related:-74PqZeUCi4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
10,"H Ma, EP Li, AC Cangellaris, X Chen","Support vector regression-based active subspace (SVR-AS) modeling of high-speed links for fast and accurate sensitivity analysis",2020,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9068208/","https://scholar.google.com/scholar?cites=9585451565917627460&as_sdt=2005&sciodt=0,5&hl=en",116,"2022-04-02 11:27:02","","","","",,,,,10,5.00,3,4,2,"A methodology based on the joint usage of support vector regression and active subspace is introduced in this paper for accelerated sensitivity analysis of high-speed links through …","https://ieeexplore.ieee.org/iel7/6287639/8948470/09068208.pdf","https://scholar.google.com/scholar?q=related:RGQ7zmldBoUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"JM Volk, MA Turner","PRMS-Python: A Python framework for programmatic PRMS modeling and access to its data structures",2019,"Environmental Modelling & Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815218308004","https://scholar.google.com/scholar?cites=9662855028835812092&as_sdt=2005&sciodt=0,5&hl=en",117,"2022-04-02 11:27:02","","","","",,,,,7,2.33,4,2,3,"A persistent problem in numerical hydrologic modeling, is tracking provenance or how particular data came to be. With multiple modules available for individual flux …","","https://scholar.google.com/scholar?q=related:_ALb5XNbGYYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"T Vidal, B Andrieu","Contrasting phenotypes emerging from stable rules: a model based on self-regulated control loops captures the dynamics of shoot extension in contrasting maize …",2020,"Annals of Botany","academic.oup.com","https://academic.oup.com/aob/article-abstract/126/4/615/5601263","https://scholar.google.com/scholar?cites=8495049169672862532&as_sdt=2005&sciodt=0,5&hl=en",118,"2022-04-02 11:27:02","","","","",,,,,6,3.00,3,2,2,"Abstract Background and Aims The dynamics of plant architecture is a central aspect of plant and crop models. Most models assume that whole shoot development is orchestrated by the …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7489064/","https://scholar.google.com/scholar?q=related:RPvTCzZ65HUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"T Tröndle","Supply-side options to reduce land requirements of fully renewable electricity in Europe",2020,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0236958","https://scholar.google.com/scholar?cites=4996774002480139741&as_sdt=2005&sciodt=0,5&hl=en",119,"2022-04-02 11:27:02","HTML","","","",,,,,6,3.00,6,1,2,"Renewable electricity can fully decarbonise the European electricity supply, but large land requirements may cause land-use conflicts. Using a dynamic model that captures renewable …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0236958","https://scholar.google.com/scholar?q=related:3U28MHsbWEUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"JL Rutledge, WP Baker","Unsteady Effects on the Experimental Determination of Overall Effectiveness",2018,"Journal of Turbomachinery","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/turbomachinery/article-abstract/140/12/121005/473258","https://scholar.google.com/scholar?cites=1323013558048504567&as_sdt=2005&sciodt=0,5&hl=en",120,"2022-04-02 11:27:02","","","","",,,,,6,1.50,3,2,4,"An increasingly common experimental method allows determination of the overall effectiveness of a film cooled turbine component. This method requires the Biot number of …","","https://scholar.google.com/scholar?q=related:97qBSNJJXBIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"A Ghosh, R Radhakrishnan","Time-dependent antagonist-agonist switching in receptor tyrosine kinase-mediated signaling",2019,"BMC bioinformatics","Springer","https://link.springer.com/article/10.1186/s12859-019-2816-3","https://scholar.google.com/scholar?cites=14948540925574572446&as_sdt=2005&sciodt=0,5&hl=en",121,"2022-04-02 11:27:02","HTML","10.1186/s12859-019-2816-3","","",,,,,6,2.00,3,2,3,"ErbB4/HER4 is a unique member of the ErbB family of receptor tyrosine kinases concerning its activation of anti-proliferative JAK2-STAT5 pathway when stimulated by ligand …","https://link.springer.com/article/10.1186/s12859-019-2816-3","https://scholar.google.com/scholar?q=related:nulCY8Xic88J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"AT Tunkiel, D Sui, T Wiktorski","Data-driven sensitivity analysis of complex machine learning models: A case study of directional drilling",2020,"Journal of Petroleum Science and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0920410520306975","https://scholar.google.com/scholar?cites=10500436756071885993&as_sdt=2005&sciodt=0,5&hl=en",122,"2022-04-02 11:27:02","HTML","","","",,,,,8,4.00,3,3,2,"Classical sensitivity analysis of machine learning regression models is a topic sparse in literature. Most of data-driven models are complex black boxes with limited potential of …","https://www.sciencedirect.com/science/article/pii/S0920410520306975","https://scholar.google.com/scholar?q=related:qawekJgLuZEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"MZ Bin Mohd Zawawi, T Kim…","Sustainable fabrication of glass nanostructures using infrared transparent mold assisted by CO2 laser scanning irradiation",2018,"Journal of …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/manufacturingscience/article-abstract/140/12/121005/366990","https://scholar.google.com/scholar?cites=11340678143544946090&as_sdt=2005&sciodt=0,5&hl=en",123,"2022-04-02 11:27:02","","","","",,,,,6,1.50,2,3,4,"Direct thermal imprinting of nanostructures on glass substrates is reliable when manufacturing net-shaped glass devices with various surface functions. However, several …","","https://scholar.google.com/scholar?q=related:qm0Ioq8uYp0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"MM Singh, S Singaravel…","Improving Prediction Accuracy of Machine Learning Energy Prediction Models",2019,"Proceedings of the …","architektur-informatik.scix.net","https://architektur-informatik.scix.net/pdfs/w78-2019-paper-011.pdf","https://scholar.google.com/scholar?cites=8549545388250914480&as_sdt=2005&sciodt=0,5&hl=en",124,"2022-04-02 11:27:02","PDF","","","",,,,,7,2.33,2,3,3,"Abstract Machine learning (ML) energy prediction models are useful to estimate the building energy demand with short response time, particularly important for developing energy …","https://architektur-informatik.scix.net/pdfs/w78-2019-paper-011.pdf","https://scholar.google.com/scholar?q=related:sF7GsTsWpnYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"C Rodero, M Strocchi, M Marciniak…","Linking statistical shape models and simulated function in the healthy adult human heart",2021,"PLoS computational …","journals.plos.org","https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1008851","https://scholar.google.com/scholar?cites=16452854506712420112&as_sdt=2005&sciodt=0,5&hl=en",125,"2022-04-02 11:27:02","HTML","","","",,,,,9,9.00,2,4,1,"Cardiac anatomy plays a crucial role in determining cardiac function. However, there is a poor understanding of how specific and localised anatomical changes affect different …","https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1008851","https://scholar.google.com/scholar?q=related:EE_HvQBIVOQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"NJ Lyons, P Val, JS Albert, JK Willenbring…","Topographic controls on divide migration, stream capture, and diversification in riverine life",2020,"Earth Surface …","esurf.copernicus.org","https://esurf.copernicus.org/articles/8/893/2020/","https://scholar.google.com/scholar?cites=8330182871778570749&as_sdt=2005&sciodt=0,5&hl=en",126,"2022-04-02 11:27:02","HTML","","","",,,,,6,3.00,1,5,2,"Drainages reorganise in landscapes under diverse conditions and process dynamics that impact biotic distributions and evolution. We first investigated the relative control that Earth …","https://esurf.copernicus.org/articles/8/893/2020/","https://scholar.google.com/scholar?q=related:_bFnyi_BmnMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"R Lafage, S Defoort, T Lefebvre","WhatsOpt: a web application for multidisciplinary design analysis and optimization",2019,"AIAA Aviation 2019 Forum","arc.aiaa.org","https://arc.aiaa.org/doi/pdf/10.2514/6.2019-2990","https://scholar.google.com/scholar?cites=9883814431720173578&as_sdt=2005&sciodt=0,5&hl=en",127,"2022-04-02 11:27:02","","10.2514/6.2019-2990","","",,,,,6,2.00,2,3,3,"This paper describes ONERA's on-going effort to develop a collaborative environment to support multidisciplinary design analysis and optimization in the context of overall vehicle …","https://hal.archives-ouvertes.fr/hal-03010165/file/DTIS20171.1605530032_preprint.pdf","https://scholar.google.com/scholar?q=related:CnCP5NtcKokJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"P Schön, U Krewer","Revealing the complex sulfur reduction mechanism using cyclic voltammetry simulation",2021,"Electrochimica Acta","Elsevier","https://www.sciencedirect.com/science/article/pii/S0013468620319162","https://scholar.google.com/scholar?cites=15159797381085263425&as_sdt=2005&sciodt=0,5&hl=en",128,"2022-04-02 11:27:02","","","","",,,,,7,7.00,4,2,1,"Understanding the complex reaction mechanism and kinetics of sulfur reduction is prerequisite to design well performing lithium-sulfur batteries. Decoupling of individual …","","https://scholar.google.com/scholar?q=related:QfZ75mVrYtIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"X Zhang, A Lardizabal, AI Silverman…","Global sensitivity analysis of environmental, water quality, photoreactivity, and engineering design parameters in sunlight inactivation of viruses",2020,"Environmental …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.est.0c01214","https://scholar.google.com/scholar?cites=4674066858085475536&as_sdt=2005&sciodt=0,5&hl=en",129,"2022-04-02 11:27:02","","10.1021/acs.est.0c01214","","",,,,,5,2.50,1,4,2,"Sunlight-mediated inactivation of microorganisms is a low-cost approach to disinfect drinking water and wastewater. The reactions involved are affected by a wide range of …","https://www.researchgate.net/profile/Xinyi-Zhang-57/publication/343124990_es0c01214_si_001pdf/data/5f17bc6792851cd5fa3bf1be/es0c01214-si-001.pdf","https://scholar.google.com/scholar?q=related:0GScDAuf3UAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"S Yousefian, G Bourque…","Uncertainty quantification of nox emission due to operating conditions and chemical kinetic parameters in a premixed burner",2018,"… of Engineering for …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/gasturbinespower/article-abstract/140/12/121005/457687","https://scholar.google.com/scholar?cites=17264381805617943036&as_sdt=2005&sciodt=0,5&hl=en",130,"2022-04-02 11:27:02","","","","",,,,,6,1.50,2,3,4,"Many sources of uncertainty exist when emissions are modeled for a gas turbine combustion system. They originate from uncertain inputs, boundary conditions, calibration, or lack of …","","https://scholar.google.com/scholar?q=related:_BGTFshnl-8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"C Ménard, S Robert, R Miorelli, D Lesselier","Optimization algorithms for ultrasonic array imaging in homogeneous anisotropic steel components with unknown properties",2020,"NDT & E International","Elsevier","https://www.sciencedirect.com/science/article/pii/S0963869520301341","https://scholar.google.com/scholar?cites=5264492203198064420&as_sdt=2005&sciodt=0,5&hl=en",131,"2022-04-02 11:27:02","HTML","","","",,,,,5,2.50,1,4,2,"In this paper, we investigate the ability of an adaptive ultrasonic method to image point-like reflectors inside anisotropic and homogeneous nuclear steels with unknown properties …","https://www.sciencedirect.com/science/article/pii/S0963869520301341","https://scholar.google.com/scholar?q=related:JCdvLsQ7D0kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"C Furtado, LF Pereira, RP Tavares, M Salgado…","A methodology to generate design allowables of composite laminates using machine learning",2021,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020768321001852","https://scholar.google.com/scholar?cites=11883653142741719497&as_sdt=2005&sciodt=0,5&hl=en",132,"2022-04-02 11:27:02","","","","",,,,,6,6.00,1,5,1,"This work represents the first step towards the application of machine learning techniques in the prediction of statistical design allowables of composite laminates. Building on data …","https://congress.cimne.com/composites2021/admin/files/fileabstract/a127.pdf","https://scholar.google.com/scholar?q=related:yRkTL5I366QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"TB Wild, AN Birnbaum, PM Reed, DP Loucks","An open source reservoir and sediment simulation framework for identifying and evaluating siting, design, and operation alternatives",2021,"Environmental Modelling & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815220310045","https://scholar.google.com/scholar?cites=3225562161532525944&as_sdt=2005&sciodt=0,5&hl=en",133,"2022-04-02 11:27:02","HTML","","","",,,,,5,5.00,1,4,1,"This paper introduces PySedSim, an open-source, object-oriented, Python-based, daily time step river basin simulation screening model for flow, sediment, and hydropower in networks …","https://www.sciencedirect.com/science/article/pii/S1364815220310045","https://scholar.google.com/scholar?q=related:eF0WN7J_wywJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"A Rezaei, KB Nakshatrala, F Siddiqui…","A global sensitivity analysis and reduced-order models for hydraulically fractured horizontal wells",2020,"Computational …","Springer","https://link.springer.com/article/10.1007/s10596-019-09896-7","https://scholar.google.com/scholar?cites=2233370144580346579&as_sdt=2005&sciodt=0,5&hl=en",134,"2022-04-02 11:27:02","","10.1007/s10596-019-09896-7","","",,,,,5,2.50,1,4,2,"Several factors affect the performance and stimulation design of hydraulically fractured wells. Moreover, the dominant factors vary for different quantities of interest, and vary based …","https://arxiv.org/pdf/1812.03424","https://scholar.google.com/scholar?q=related:06KsR1CG_h4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"M Gasanov, A Petrovskaia, A Nikitin, S Matveev…","Sensitivity analysis of soil parameters in crop model supported with high-throughput computing",2020,"International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-50436-6_54","https://scholar.google.com/scholar?cites=17069136699264532942&as_sdt=2005&sciodt=0,5&hl=en",135,"2022-04-02 11:27:02","HTML","10.1007/978-3-030-50436-6_54","","",,,,,5,2.50,1,5,2,"Uncertainty of input parameters in crop models and high costs of their experimental evaluation provide an exciting opportunity for sensitivity analysis, which allows identifying …","https://link.springer.com/chapter/10.1007/978-3-030-50436-6_54","https://scholar.google.com/scholar?q=related:zgE_TmTB4ewJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"V Todeschi, R Boghetti, JH Kämpf, G Mutani","Evaluation of Urban-scale building energy-use models and tools—Application for the city of Fribourg, Switzerland",2021,"Sustainability","mdpi.com","https://www.mdpi.com/984154","https://scholar.google.com/scholar?cites=16543028322651528985&as_sdt=2005&sciodt=0,5&hl=en",136,"2022-04-02 11:27:02","","","","",,,,,6,6.00,2,4,1,"Building energy-use models and tools can simulate and represent the distribution of energy consumption of buildings located in an urban area. The aim of these models is to simulate …","https://www.mdpi.com/2071-1050/13/4/1595/pdf","https://scholar.google.com/scholar?q=related:Gd_eWJyklOUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"T Rieutord, S Aubert, T Machado","Deriving boundary layer height from aerosol lidar using machine learning: KABL and ADABL algorithms",2021,"Atmospheric Measurement …","amt.copernicus.org","https://amt.copernicus.org/preprints/amt-2020-78/","https://scholar.google.com/scholar?cites=17815436329261891651&as_sdt=2005&sciodt=0,5&hl=en",137,"2022-04-02 11:27:02","","","","",,,,,6,6.00,2,3,1,"The atmospheric boundary layer height (BLH) is a key parameter for many meteorological applications, including air quality forecasts. Several algorithms have been proposed to …","https://amt.copernicus.org/preprints/amt-2020-78/amt-2020-78-ATC1.pdf","https://scholar.google.com/scholar?q=related:Q4A-hPMkPfcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"Y Zhao, Z Guo, F Niu, Y Yu, S Wang","Global sensitivity analysis of passive safety systems of FHR by using meta-modeling and sampling methods",2019,"Progress in Nuclear Energy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0149197019300599","https://scholar.google.com/scholar?cites=16775193352356715845&as_sdt=2005&sciodt=0,5&hl=en",138,"2022-04-02 11:27:02","","","","",,,,,7,2.33,1,5,3,"Global sensitivity analysis (GSA) aims at quantifying the individual effect of input variables and the main idea is to decompose the variance of a physical model response into fractions …","","https://scholar.google.com/scholar?q=related:RV23pXl1zegJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"KKF Li, SA Jarvis, F Minhas","Elementary effects analysis of factors controlling COVID-19 infections in computational simulation reveals the importance of social distancing and mask usage",2021,"Computers in Biology and Medicine","Elsevier","https://www.sciencedirect.com/science/article/pii/S0010482521001633","https://scholar.google.com/scholar?cites=11325741119396345396&as_sdt=2005&sciodt=0,5&hl=en",139,"2022-04-02 11:27:02","","","","",,,,,7,7.00,2,3,1,"COVID-19 was declared a pandemic by the World Health Organisation (WHO) on March 11th, 2020. With half of the world's countries in lockdown as of April due to this pandemic …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8019252/","https://scholar.google.com/scholar?q=related:NHanr4odLZ0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"AM Elias, AA Longati, R de Campos Giordano…","Retro-techno-economic-environmental analysis improves the operation efficiency of 1G-2G bioethanol and bioelectricity facilities",2021,"Applied Energy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0306261920315488","https://scholar.google.com/scholar?cites=7165101614248868995&as_sdt=2005&sciodt=0,5&hl=en",140,"2022-04-02 11:27:02","","","","",,,,,7,7.00,2,4,1,"In order to assess the feasibility of new, environmentally friendly technologies for energy generation in a neutral carbon economy, economic and environmental metrics must be …","","https://scholar.google.com/scholar?q=related:g7zhsPSNb2MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"RK Veiga, AC Veloso, AP Melo, R Lamberts","Application of machine learning to estimate building energy use intensities",2021,"Energy and Buildings","Elsevier","https://www.sciencedirect.com/science/article/pii/S037877882100503X","https://scholar.google.com/scholar?cites=12028477629945208217&as_sdt=2005&sciodt=0,5&hl=en",141,"2022-04-02 11:27:02","","","","",,,,,6,6.00,2,4,1,"Abstract Information on building energy consumption and its characteristics is essential for carrying out benchmarking processes. However, currently a lack of data acts as a major …","","https://scholar.google.com/scholar?q=related:md2dway87aYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"L Fan, L Li, Y Su, M Cai, M Tang, X Gao, Z Chen…","CO2-prepad injection EOR simulation and sensitivity analysis considering miscibility and geomechanics in tight oil reservoirs",2020,"Journal of Petroleum …","Elsevier","https://www.sciencedirect.com/science/article/pii/S092041052030961X","https://scholar.google.com/scholar?cites=3449583663946658436&as_sdt=2005&sciodt=0,5&hl=en",142,"2022-04-02 11:27:02","","","","",,,,,5,2.50,1,8,2,"Injecting CO 2 pre-pad into tight reservoirs before hydraulic fracturing is a promising way to improve the productivity of single well. In this method, CO 2 should be injected into the …","","https://scholar.google.com/scholar?q=related:hPKH0BBi3y8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"JE Fajardo, F Vericat, G Irastorza…","Sensitivity analysis on imaging the calcaneus using microwaves",2019,"Biomedical Physics …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/2057-1976/ab3330/meta","https://scholar.google.com/scholar?cites=2237473867883865192&as_sdt=2005&sciodt=0,5&hl=en",143,"2022-04-02 11:27:02","","","","",,,,,6,2.00,2,4,3,"The bone quality is associated with changes in its dielectric properties (permittivity and conductivity). The feasibility of detecting changes in these properties was evaluated by using …","https://arxiv.org/pdf/1709.04934","https://scholar.google.com/scholar?q=related:aORv0aAaDR8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"T Dogan, P Kastner, R Mermelstein","Surfer: A fast simulation algorithm to predict surface temperatures and mean radiant temperatures in large urban models",2021,"Building and Environment","Elsevier","https://www.sciencedirect.com/science/article/pii/S0360132321001700","https://scholar.google.com/scholar?cites=5883938507186515720&as_sdt=2005&sciodt=0,5&hl=en",144,"2022-04-02 11:27:02","","","","",,,,,5,5.00,2,3,1,"Outdoor thermal comfort simulation simulations rely on the mean radiant temperature (MRT) seen by pedestrians as an important input that remains difficult to compute. Especially for …","","https://scholar.google.com/scholar?q=related:CC8Y2eXyp1EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"C Gunaratne, I Garibay","NL4Py: Agent-based modeling in Python with parallelizable NetLogo workspaces",2021,"SoftwareX","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352711021001035","https://scholar.google.com/scholar?cites=17371980640208959605&as_sdt=2005&sciodt=0,5&hl=en",145,"2022-04-02 11:27:02","HTML","","","",,,,,5,5.00,3,2,1,"External control of agent-based models is vital for complex adaptive systems research. Often these experiments require vast numbers of simulation runs and are computationally …","https://www.sciencedirect.com/science/article/pii/S2352711021001035","https://scholar.google.com/scholar?q=related:dTieAFqsFfEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"P Toth","Nanostructure quantification of turbostratic carbon by HRTEM image analysis: State of the art, biases, sensitivity and best practices",2021,"Carbon","Elsevier","https://www.sciencedirect.com/science/article/pii/S0008622321003493","https://scholar.google.com/scholar?cites=5575313217559477547&as_sdt=2005&sciodt=0,5&hl=en",146,"2022-04-02 11:27:02","HTML","","","",,,,,8,8.00,8,1,1,"Abstract High Resolution Transmission Electron Microscopy (HRTEM) has been a widely used technique for the analysis of nanostructure of turbostratic carbon. Since the late …","https://www.sciencedirect.com/science/article/pii/S0008622321003493","https://scholar.google.com/scholar?q=related:Kz0sBNV9X00J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"MN Jones, H Forero-Hernandez, A Zubov, B Sarup…","Splitting Triglycerides with a Counter-Current Liquid–Liquid Spray Column: Modeling, Global Sensitivity Analysis, Parameter Estimation and Optimization",2019,"Processes","mdpi.com","https://www.mdpi.com/582186","https://scholar.google.com/scholar?cites=6480669998630115058&as_sdt=2005&sciodt=0,5&hl=en",147,"2022-04-02 11:27:02","","","","",,,,,4,1.33,1,5,3,"In this work we present the model of a counter-current spray column in which a triglyceride (tripalmitic triglyceride) is hydrolyzed by water and leads to fatty acid (palmitic acid) and …","https://www.mdpi.com/2227-9717/7/12/881/htm","https://scholar.google.com/scholar?q=related:8hbhFgf371kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"J Gingrich, D Filipovic, R Conolly, S Bhattacharya…","Pregnancy-specific physiologically-based toxicokinetic models for bisphenol A and bisphenol S",2021,"Environment …","Elsevier","https://www.sciencedirect.com/science/article/pii/S016041202032256X","https://scholar.google.com/scholar?cites=12290071685925903529&as_sdt=2005&sciodt=0,5&hl=en",148,"2022-04-02 11:27:02","HTML","","","",,,,,5,5.00,1,5,1,"Predictions from physiologically based toxicokinetic (PBTK) models can help inform human health risk assessment for potentially toxic chemicals in the environment. Bisphenol S (BPS) …","https://www.sciencedirect.com/science/article/pii/S016041202032256X","https://scholar.google.com/scholar?q=related:qRyzLxUbj6oJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"P Pathmanathan, SK Galappaththige…","Data-driven uncertainty quantification for cardiac electrophysiological models: impact of physiological variability on action potential and spiral wave dynamics",2020,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fphys.2020.585400/full","https://scholar.google.com/scholar?cites=4649492988560352416&as_sdt=2005&sciodt=0,5&hl=en",149,"2022-04-02 11:27:02","HTML","","","",,,,,4,2.00,1,3,2,"Computational modeling of cardiac electrophysiology (EP) has recently transitioned from a scientific research tool to clinical applications. To ensure reliability of clinical or regulatory …","https://www.frontiersin.org/articles/10.3389/fphys.2020.585400/full","https://scholar.google.com/scholar?q=related:oCTPMD1RhkAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"T Faber, S Sharma, M Snelder…","Evaluating traffic efficiency and safety by varying truck platoon characteristics in a critical traffic situation",2020,"Transportation …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0361198120935443","https://scholar.google.com/scholar?cites=9118083452869795515&as_sdt=2005&sciodt=0,5&hl=en",150,"2022-04-02 11:27:02","","10.1177/0361198120935443","","",,,,,5,2.50,1,4,2,"Truck platooning is the application of cooperative adaptive cruise control where multiple trucks are electronically linked using vehicle-to-vehicle communication. Although truck …","https://journals.sagepub.com/doi/pdf/10.1177/0361198120935443","https://scholar.google.com/scholar?q=related:u96rOJfwiX4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"TK Andersen, K Bolding, A Nielsen…","How morphology shapes the parameter sensitivity of lake ecosystem models",2021,"… Modelling & Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815220310021","https://scholar.google.com/scholar?cites=14444161831545099528&as_sdt=2005&sciodt=0,5&hl=en",151,"2022-04-02 11:27:02","HTML","","","",,,,,5,5.00,1,4,1,"A global sensitivity analysis of a lake ecosystem model (GOTM-FABM-PCLake) was undertaken to test the impacts of lake morphology on parameter sensitivity in three different …","https://www.sciencedirect.com/science/article/pii/S1364815220310021","https://scholar.google.com/scholar?q=related:CFWAR6j4c8gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"J Student, MR Kramer, P Steinmann","Simulating emerging coastal tourism vulnerabilities: an agent-based modelling approach",2020,"Annals of Tourism Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S016073832030178X","https://scholar.google.com/scholar?cites=2448727952730784470&as_sdt=2005&sciodt=0,5&hl=en",152,"2022-04-02 11:27:02","HTML","","","",,,,,8,4.00,3,3,2,"Coastal tourism destinations face a range of climate-related changes. Prevailing challenges include understanding emerging changes and future uncertainties. A dynamic vulnerability …","https://www.sciencedirect.com/science/article/pii/S016073832030178X","https://scholar.google.com/scholar?q=related:1oIWXhmh-yEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
